日期,产品,价格
2016年2月3日,土豆,2.15
2016年2月4日,土豆,2.1
2016年2月5日,土豆,2.1
2016年2月6日,土豆,2.1
2016年2月7日,土豆,2
2016年2月8日,土豆,2
2016年2月10日,土豆,2
2016年2月11日,土豆,2
2016年2月12日,土豆,2
2016年2月13日,土豆,2
2016年2月14日,土豆,2
2016年2月15日,土豆,2
2016年2月16日,土豆,2
2016年2月17日,土豆,2
2016年2月18日,土豆,2.1
2016年2月19日,土豆,2.1
2016年2月20日,土豆,2
2016年2月21日,土豆,2
2016年2月22日,土豆,2.1
2016年2月23日,土豆,2.1
2016年2月24日,土豆,2.1
2016年2月25日,土豆,2.1
2016年2月26日,土豆,2.1
2016年2月27日,土豆,2
2016年2月28日,土豆,2
2016年2月29日,土豆,2.1
2016年3月1日,土豆,2.1
2016年3月2日,土豆,2.1
2016年3月3日,土豆,2.3
2016年3月4日,土豆,2.3
2016年3月5日,土豆,2
2016年3月6日,土豆,2
2016年3月7日,土豆,2.3
2016年3月8日,土豆,2.3
2016年3月9日,土豆,2.35
2016年3月10日,土豆,2.35
2016年3月11日,土豆,2.35
2016年3月12日,土豆,2.1
2016年3月13日,土豆,2.1
2016年3月14日,土豆,2.35
2016年3月15日,土豆,2.35
2016年3月16日,土豆,2.35
2016年3月17日,土豆,2.35
2016年3月18日,土豆,2.5
2016年3月19日,土豆,2.4
2016年3月20日,土豆,2.4
2016年3月21日,土豆,2.5
2016年3月22日,土豆,2.5
2016年3月23日,土豆,2.5
2016年3月24日,土豆,2.5
2016年3月25日,土豆,2.4
2016年3月26日,土豆,2.2
2016年3月27日,土豆,2.2
2016年3月28日,土豆,2.4
2016年3月29日,土豆,2.45
2016年3月30日,土豆,2.65
2016年3月31日,土豆,2.65
2016年4月1日,土豆,2.8
2016年4月2日,土豆,2.6
2016年4月3日,土豆,2.6
2016年4月4日,土豆,2.6
2016年4月5日,土豆,2.8
2016年4月6日,土豆,2.7
2016年4月7日,土豆,2.7
2016年4月8日,土豆,2.7
2016年4月9日,土豆,2.4
2016年4月10日,土豆,2.6
2016年4月11日,土豆,2.6
2016年4月12日,土豆,2.9
2016年4月13日,土豆,2.9
2016年4月14日,土豆,2.9
2016年4月15日,土豆,2.9
2016年4月16日,土豆,2.6
2016年4月17日,土豆,2.6
2016年4月18日,土豆,2.7
2016年4月19日,土豆,2.8
2016年4月20日,土豆,2.8
2016年4月21日,土豆,2.8
2016年4月22日,土豆,2.8
2016年4月23日,土豆,2.4
2016年4月24日,土豆,2.4
2016年4月25日,土豆,2.8
2016年4月26日,土豆,2.8
2016年4月27日,土豆,2.8
2016年4月28日,土豆,2.8
2016年4月29日,土豆,2.8
2016年4月30日,土豆,2.6
2016年5月1日,土豆,2.6
2016年5月2日,土豆,2.6
2016年5月3日,土豆,2.8
2016年5月4日,土豆,2.8
2016年5月5日,土豆,2.8
2016年5月6日,土豆,2.8
2016年5月7日,土豆,2.6
2016年5月8日,土豆,2.6
2016年5月9日,土豆,3
2016年5月10日,土豆,3
2016年5月11日,土豆,3
2016年5月12日,土豆,3
2016年5月13日,土豆,3
2016年5月14日,土豆,3
2016年5月15日,土豆,3
2016年5月16日,土豆,3
2016年5月17日,土豆,3
2016年5月18日,土豆,3
2016年5月19日,土豆,3
2016年5月20日,土豆,3.4
2016年5月21日,土豆,4
2016年5月22日,土豆,4
2016年5月23日,土豆,3.3
2016年5月24日,土豆,3.3
2016年5月25日,土豆,3.3
2016年5月26日,土豆,3.3
2016年5月27日,土豆,3.3
2016年5月28日,土豆,3.8
2016年5月29日,土豆,3.8
2016年5月30日,土豆,3.3
2016年5月31日,土豆,3.3
2016年6月1日,土豆,3
2016年6月2日,土豆,3
2016年6月3日,土豆,3.2
2016年6月4日,土豆,3.2
2016年6月5日,土豆,3.2
2016年6月6日,土豆,2.9
2016年6月7日,土豆,2.85
2016年6月8日,土豆,2.7
2016年6月9日,土豆,2.6
2016年6月10日,土豆,2.6
2016年6月11日,土豆,2.6
2016年6月12日,土豆,2.7
2016年6月13日,土豆,2.15
2016年6月14日,土豆,2.15
2016年6月15日,土豆,2.25
2016年6月16日,土豆,2.35
2016年6月17日,土豆,2.35
2016年6月18日,土豆,2
2016年6月19日,土豆,2
2016年6月20日,土豆,2
2016年6月21日,土豆,1.9
2016年6月22日,土豆,1.7
2016年6月23日,土豆,1.75
2016年6月24日,土豆,1.75
2016年6月25日,土豆,1.6
2016年6月26日,土豆,1.75
2016年6月27日,土豆,1.9
2016年6月28日,土豆,1.9
2016年6月29日,土豆,1.7
2016年6月30日,土豆,1.7
2016年7月1日,土豆,1.6
2016年7月2日,土豆,1.4
2016年7月3日,土豆,1.6
2016年7月4日,土豆,1.6
2016年7月5日,土豆,1.6
2016年7月6日,土豆,1.55
2016年7月7日,土豆,1.55
2016年7月8日,土豆,1.55
2016年7月9日,土豆,1.55
2016年7月10日,土豆,1.7
2016年7月11日,土豆,1.4
2016年7月12日,土豆,1.4
2016年7月13日,土豆,1.4
2016年7月14日,土豆,1.4
2016年7月15日,土豆,1.6
2016年7月16日,土豆,1.6
2016年7月17日,土豆,1.6
2016年7月18日,土豆,1.6
2016年7月19日,土豆,1.7
2016年7月20日,土豆,1.7
2016年7月21日,土豆,1.75
2016年7月22日,土豆,1.75
2016年7月23日,土豆,1.75
2016年7月24日,土豆,1.6
2016年7月25日,土豆,1.8
2016年7月26日,土豆,1.8
2016年7月27日,土豆,1.8
2016年7月28日,土豆,1.9
2016年7月29日,土豆,1.65
2016年7月30日,土豆,1.65
2016年7月31日,土豆,1.4
2016年8月1日,土豆,1.65
2016年8月2日,土豆,1.65
2016年8月3日,土豆,1.7
2016年8月4日,土豆,1.7
2016年8月5日,土豆,1.65
2016年8月6日,土豆,1.5
2016年8月7日,土豆,1.6
2016年8月8日,土豆,1.65
2016年8月9日,土豆,1.6
2016年8月10日,土豆,1.55
2016年8月11日,土豆,1.55
2016年8月12日,土豆,1.4
2016年8月13日,土豆,1.4
2016年8月14日,土豆,1.55
2016年8月15日,土豆,1.65
2016年8月16日,土豆,1.65
2016年8月17日,土豆,1.65
2016年8月18日,土豆,1.6
2016年8月19日,土豆,1.6
2016年8月20日,土豆,1.6
2016年8月21日,土豆,1.6
2016年8月22日,土豆,1.6
2016年8月23日,土豆,1.6
2016年8月24日,土豆,1.5
2016年8月25日,土豆,1.45
2016年8月26日,土豆,1.45
2016年8月27日,土豆,1.4
2016年8月28日,土豆,1.45
2016年8月29日,土豆,1.55
2016年8月30日,土豆,1.55
2016年8月31日,土豆,1.45
2016年9月1日,土豆,1.5
2016年9月2日,土豆,1.5
2016年9月3日,土豆,1.6
2016年9月4日,土豆,1.4
2016年9月5日,土豆,1.45
2016年9月6日,土豆,1.45
2016年9月7日,土豆,1.45
2016年9月8日,土豆,1.45
2016年9月9日,土豆,1.45
2016年9月10日,土豆,1.6
2016年9月11日,土豆,1.6
2016年9月12日,土豆,1.6
2016年9月13日,土豆,1.55
2016年9月14日,土豆,1.5
2016年9月15日,土豆,1.6
2016年9月16日,土豆,1.6
2016年9月17日,土豆,1.6
2016年9月18日,土豆,1.4
2016年9月19日,土豆,1.4
2016年9月20日,土豆,1.4
2016年9月21日,土豆,1.4
2016年9月22日,土豆,1.45
2016年9月23日,土豆,1.45
2016年9月24日,土豆,1.4
2016年9月25日,土豆,1.4
2016年9月26日,土豆,1.45
2016年9月27日,土豆,1.35
2016年9月28日,土豆,1.35
2016年9月29日,土豆,1.4
2016年9月30日,土豆,1.4
2016年10月1日,土豆,1.4
2016年10月2日,土豆,1.4
2016年10月3日,土豆,1.4
2016年10月4日,土豆,1.4
2016年10月5日,土豆,1.4
2016年10月6日,土豆,1.4
2016年10月7日,土豆,1.4
2016年10月8日,土豆,1.45
2016年10月9日,土豆,1.45
2016年10月10日,土豆,1.45
2016年10月11日,土豆,1.45
2016年10月12日,土豆,1.45
2016年10月13日,土豆,1.45
2016年10月14日,土豆,1.5
2016年10月15日,土豆,1.4
2016年10月16日,土豆,1.4
2016年10月17日,土豆,1.5
2016年10月18日,土豆,1.5
2016年10月19日,土豆,1.5
2016年10月20日,土豆,1.5
2016年10月21日,土豆,1.6
2016年10月24日,土豆,1.55
2016年10月25日,土豆,1.55
2016年10月26日,土豆,1.55
2016年10月27日,土豆,1.55
2016年10月28日,土豆,1.6
2016年10月29日,土豆,1.6
2016年10月30日,土豆,1.6
2016年10月31日,土豆,1.6
2016年11月1日,土豆,1.65
2016年11月2日,土豆,1.65
2016年11月3日,土豆,1.65
2016年11月4日,土豆,1.7
2016年11月5日,土豆,1.6
2016年11月6日,土豆,1.6
2016年11月7日,土豆,1.7
2016年11月8日,土豆,1.7
2016年11月9日,土豆,1.7
2016年11月10日,土豆,1.7
2016年11月11日,土豆,1.6
2016年11月12日,土豆,1.6
2016年11月13日,土豆,1.6
2016年11月14日,土豆,1.75
2016年11月15日,土豆,1.8
2016年11月16日,土豆,1.8
2016年11月17日,土豆,1.8
2016年11月18日,土豆,1.8
2016年11月19日,土豆,1.6
2016年11月20日,土豆,1.6
2016年11月21日,土豆,1.65
2016年11月22日,土豆,1.65
2016年11月23日,土豆,1.8
2016年11月24日,土豆,1.8
2016年11月25日,土豆,1.7
2016年11月26日,土豆,1.6
2016年11月27日,土豆,1.6
2016年11月28日,土豆,1.7
2016年11月29日,土豆,1.65
2016年11月30日,土豆,1.7
2016年12月1日,土豆,1.7
2016年12月2日,土豆,1.7
2016年12月3日,土豆,1.6
2016年12月4日,土豆,1.6
2016年12月5日,土豆,1.8
2016年12月6日,土豆,1.8
2016年12月7日,土豆,1.9
2016年12月8日,土豆,1.9
2016年12月9日,土豆,1.8
2016年12月10日,土豆,1.8
2016年12月11日,土豆,1.8
2016年12月12日,土豆,1.8
2016年12月13日,土豆,1.8
2016年12月14日,土豆,1.8
2016年12月15日,土豆,1.8
2016年12月16日,土豆,1.8
2016年12月17日,土豆,1.8
2016年12月18日,土豆,1.8
2016年12月19日,土豆,2
2016年12月20日,土豆,1.8
2016年12月21日,土豆,1.85
2016年12月22日,土豆,2
2016年12月23日,土豆,2
2016年12月24日,土豆,1.8
2016年12月25日,土豆,1.8
2016年12月26日,土豆,1.8
2016年12月27日,土豆,2
2016年12月28日,土豆,2
2016年12月29日,土豆,1.95
2016年12月30日,土豆,1.95
2016年12月31日,土豆,1.8
2017年1月1日,土豆,1.8
2017年1月2日,土豆,1.8
2017年1月3日,土豆,1.9
2017年1月4日,土豆,1.9
2017年1月5日,土豆,1.9
2017年1月6日,土豆,1.9
2017年1月7日,土豆,1.8
2017年1月8日,土豆,1.8
2017年1月9日,土豆,1.9
2017年1月10日,土豆,1.9
2017年1月11日,土豆,1.9
2017年1月12日,土豆,1.9
2017年1月13日,土豆,1.9
2017年1月14日,土豆,1.8
2017年1月15日,土豆,1.8
2017年1月16日,土豆,1.9
2017年1月17日,土豆,1.9
2017年1月18日,土豆,1.9
2017年1月19日,土豆,1.8
2017年1月20日,土豆,1.9
2017年1月21日,土豆,1.8
2017年1月22日,土豆,1.8
2017年1月23日,土豆,1.9
2017年1月24日,土豆,1.8
2017年1月25日,土豆,1.9
2017年1月26日,土豆,1.9
2017年1月27日,土豆,1.8
2017年1月29日,土豆,1.8
2017年1月30日,土豆,1.8
2017年1月31日,土豆,1.8
2017年2月1日,土豆,1.8
2017年2月2日,土豆,1.8
2017年2月3日,土豆,1.9
2017年2月4日,土豆,1.8
2017年2月5日,土豆,1.8
2017年2月6日,土豆,1.8
2017年2月7日,土豆,1.9
2017年2月8日,土豆,1.9
2017年2月9日,土豆,1.9
2017年2月10日,土豆,1.9
2017年2月11日,土豆,1.8
2017年2月12日,土豆,1.8
2017年2月13日,土豆,1.9
2017年2月14日,土豆,1.9
2017年2月15日,土豆,1.9
2017年2月16日,土豆,1.9
2017年2月17日,土豆,1.8
2017年2月18日,土豆,1.8
2017年2月19日,土豆,1.8
2017年2月20日,土豆,1.85
2017年2月21日,土豆,1.85
2017年2月22日,土豆,1.7
2017年2月23日,土豆,1.8
2017年2月24日,土豆,1.7
2017年2月25日,土豆,1.7
2017年2月26日,土豆,1.7
2017年2月27日,土豆,1.85
2017年2月28日,土豆,1.8
2017年3月1日,土豆,1.8
2017年3月2日,土豆,1.8
2017年3月3日,土豆,1.7
2017年3月4日,土豆,1.7
2017年3月5日,土豆,1.7
2017年3月6日,土豆,1.8
2017年3月7日,土豆,1.8
2017年3月8日,土豆,1.8
2017年3月9日,土豆,1.7
2017年3月10日,土豆,1.8
2017年3月11日,土豆,1.7
2017年3月12日,土豆,1.7
2017年3月13日,土豆,1.8
2017年3月14日,土豆,1.8
2017年3月15日,土豆,1.75
2017年3月16日,土豆,1.7
2017年3月17日,土豆,1.75
2017年3月18日,土豆,1.7
2017年3月19日,土豆,1.7
2017年3月20日,土豆,1.75
2017年3月21日,土豆,1.75
2017年3月22日,土豆,1.8
2017年3月23日,土豆,1.8
2017年3月24日,土豆,1.8
2017年3月25日,土豆,1.8
2017年3月26日,土豆,1.8
2017年3月27日,土豆,1.75
2017年3月28日,土豆,1.7
2017年3月29日,土豆,1.7
2017年3月30日,土豆,1.8
2017年3月31日,土豆,1.7
2017年4月1日,土豆,1.7
2017年4月2日,土豆,1.8
2017年4月3日,土豆,1.8
2017年4月4日,土豆,1.7
2017年4月5日,土豆,1.7
2017年4月6日,土豆,1.7
2017年4月7日,土豆,1.7
2017年4月8日,土豆,1.8
2017年4月9日,土豆,1.8
2017年4月10日,土豆,1.7
2017年4月11日,土豆,1.7
2017年4月12日,土豆,1.7
2017年4月13日,土豆,1.8
2017年4月14日,土豆,1.6
2017年4月15日,土豆,1.6
2017年4月16日,土豆,1.6
2017年4月17日,土豆,1.6
2017年4月18日,土豆,1.55
2017年4月19日,土豆,1.55
2017年4月20日,土豆,1.6
2017年4月21日,土豆,1.5
2017年4月22日,土豆,1.6
2017年4月23日,土豆,1.6
2017年4月24日,土豆,1.5
2017年4月25日,土豆,1.5
2017年4月26日,土豆,1.5
2017年4月27日,土豆,1.5
2017年4月28日,土豆,1.5
2017年4月29日,土豆,1.6
2017年5月1日,土豆,1.6
2017年5月2日,土豆,1.5
2017年5月3日,土豆,1.5
2017年5月4日,土豆,1.45
2017年5月5日,土豆,1.45
2017年5月6日,土豆,1.6
2017年5月7日,土豆,1.95
2017年5月8日,土豆,1.95
2017年5月9日,土豆,1.95
2017年5月10日,土豆,1.85
2017年5月11日,土豆,1.85
2017年5月12日,土豆,2.6
2017年5月13日,土豆,2.6
2017年5月14日,土豆,1.1
2017年5月15日,土豆,2.6
2017年5月16日,土豆,1.85
2017年5月17日,土豆,1.95
2017年5月18日,土豆,1.95
2017年5月19日,土豆,1.95
2017年5月20日,土豆,2.6
2017年5月21日,土豆,2.6
2017年5月22日,土豆,1.85
2017年5月23日,土豆,1.85
2017年5月24日,土豆,1.85
2017年5月25日,土豆,1.85
2017年5月26日,土豆,1.9
2017年5月27日,土豆,1.9
2017年5月28日,土豆,2.6
2017年5月29日,土豆,1.9
2017年5月30日,土豆,2.6
2017年5月31日,土豆,1.6
2017年6月1日,土豆,1.6
2017年6月2日,土豆,2
2017年6月3日,土豆,1.6
2017年6月4日,土豆,1.6
2017年6月5日,土豆,1.4
2017年6月6日,土豆,1.4
2017年6月7日,土豆,1.4
2017年6月8日,土豆,1.4
2017年6月9日,土豆,1.4
2017年6月10日,土豆,1.6
2017年6月11日,土豆,1.4
2017年6月12日,土豆,1.6
2017年6月13日,土豆,1.6
2017年6月14日,土豆,1.4
2017年6月15日,土豆,1.6
2017年6月16日,土豆,1.4
2017年6月17日,土豆,1.6
2017年6月18日,土豆,1.4
2017年6月19日,土豆,1.4
2017年6月20日,土豆,1.4
2017年6月21日,土豆,1.4
2017年6月22日,土豆,1.4
2017年6月23日,土豆,1.5
2017年6月24日,土豆,1.5
2017年6月25日,土豆,1.5
2017年6月26日,土豆,1.4
2017年6月27日,土豆,1.7
2017年6月28日,土豆,1.6
2017年6月29日,土豆,1.7
2017年6月30日,土豆,1.65
2017年7月1日,土豆,1.2
2017年7月2日,土豆,1.7
2017年7月3日,土豆,1.6
2017年7月4日,土豆,1.5
2017年7月5日,土豆,1.45
2017年7月6日,土豆,1.5
2017年7月7日,土豆,1.55
2017年7月8日,土豆,1.2
2017年7月9日,土豆,1.5
2017年7月10日,土豆,1.5
2017年7月11日,土豆,1.5
2017年7月12日,土豆,1.5
2017年7月13日,土豆,1.35
2017年7月14日,土豆,1.3
2017年7月15日,土豆,1.2
2017年7月16日,土豆,1.35
2017年7月17日,土豆,1.45
2017年7月18日,土豆,1.45
2017年7月19日,土豆,1.5
2017年7月20日,土豆,1.5
2017年7月21日,土豆,1.5
2017年7月22日,土豆,1.2
2017年7月23日,土豆,1.2
2017年7月24日,土豆,1.5
2017年7月25日,土豆,1.5
2017年7月26日,土豆,1.45
2017年7月27日,土豆,1.45
2017年7月28日,土豆,1.55
2017年7月29日,土豆,1.2
2017年7月30日,土豆,1.45
2017年7月31日,土豆,1.45
2017年8月1日,土豆,1.2
2017年8月2日,土豆,1.2
2017年8月3日,土豆,1.2
2017年8月4日,土豆,1.6
2017年8月5日,土豆,1.4
2017年8月6日,土豆,1.65
2017年8月7日,土豆,1.65
2017年8月8日,土豆,1.65
2017年8月9日,土豆,1.65
2017年8月10日,土豆,1.6
2017年8月11日,土豆,1.6
2017年8月12日,土豆,1.6
2017年8月13日,土豆,1.4
2017年8月14日,土豆,1.6
2017年8月15日,土豆,1.65
2017年8月16日,土豆,1.65
2017年8月17日,土豆,1.65
2017年8月18日,土豆,1.6
2017年8月19日,土豆,1.4
2017年8月20日,土豆,1.4
2017年8月21日,土豆,1.6
2017年8月22日,土豆,1.6
2017年8月23日,土豆,1.6
2017年8月24日,土豆,1.6
2017年8月25日,土豆,1.6
2017年8月26日,土豆,1.6
2017年8月27日,土豆,1.6
2017年8月28日,土豆,1.6
2017年8月29日,土豆,1.6
2017年8月30日,土豆,1.6
2017年8月31日,土豆,1.6
2017年9月1日,土豆,1.6
2017年9月2日,土豆,1.6
2017年9月3日,土豆,1.4
2017年9月4日,土豆,1.6
2017年9月5日,土豆,1.55
2017年9月6日,土豆,1.55
2017年9月7日,土豆,1.55
2017年9月8日,土豆,1.55
2017年9月9日,土豆,1.4
2017年9月10日,土豆,1.55
2017年9月11日,土豆,1.55
2017年9月12日,土豆,1.55
2017年9月13日,土豆,1.55
2017年9月14日,土豆,1.55
2017年9月15日,土豆,1.55
2017年9月16日,土豆,1.4
2017年9月17日,土豆,1.55
2017年9月18日,土豆,1.55
2017年9月19日,土豆,1.55
2017年9月20日,土豆,1.55
2017年9月21日,土豆,1.55
2017年9月22日,土豆,1.55
2017年9月23日,土豆,1.4
2017年9月24日,土豆,1.55
2017年9月25日,土豆,1.55
2017年9月26日,土豆,1.55
2017年9月27日,土豆,1.55
2017年9月28日,土豆,1.55
2017年9月29日,土豆,1.5
2017年9月30日,土豆,1.5
2017年10月1日,土豆,1.5
2017年10月2日,土豆,1.5
2017年10月3日,土豆,1.4
2017年10月4日,土豆,1.5
2017年10月5日,土豆,1.55
2017年10月6日,土豆,1.4
2017年10月7日,土豆,1.4
2017年10月8日,土豆,1.55
2017年10月9日,土豆,1.55
2017年10月10日,土豆,1.55
2017年10月11日,土豆,1.55
2017年10月12日,土豆,1.55
2017年10月13日,土豆,1.4
2017年10月14日,土豆,1.4
2017年10月15日,土豆,1.55
2017年10月16日,土豆,1.55
2017年10月17日,土豆,1.55
2017年10月18日,土豆,1.55
2017年10月19日,土豆,1.55
2017年10月20日,土豆,1.55
2017年10月21日,土豆,1.55
2017年10月22日,土豆,1.4
2017年10月23日,土豆,1.6
2017年10月24日,土豆,1.55
2017年10月25日,土豆,1.55
2017年10月26日,土豆,1.55
2017年10月27日,土豆,1.55
2017年10月28日,土豆,1.5
2017年10月29日,土豆,1.55
2017年10月30日,土豆,1.55
2017年10月31日,土豆,1.55
2017年11月1日,土豆,1.55
2017年11月2日,土豆,1.6
2017年11月3日,土豆,1.55
2017年11月4日,土豆,1.5
2017年11月5日,土豆,1.55
2017年11月6日,土豆,1.55
2017年11月7日,土豆,1.55
2017年11月8日,土豆,1.55
2017年11月9日,土豆,1.55
2017年11月10日,土豆,1.55
2017年11月11日,土豆,1.55
2017年11月12日,土豆,1.55
2017年11月13日,土豆,1.45
2017年11月14日,土豆,1.45
2017年11月15日,土豆,1.55
2017年11月16日,土豆,1.55
2017年11月17日,土豆,1.55
2017年11月18日,土豆,1.4
2017年11月19日,土豆,1.55
2017年11月20日,土豆,1.55
2017年11月21日,土豆,1.55
2017年11月22日,土豆,1.55
2017年11月23日,土豆,1.5
2017年11月24日,土豆,1.4
2017年11月25日,土豆,1.4
2017年11月26日,土豆,1.55
2017年11月27日,土豆,1.6
2017年11月28日,土豆,1.6
2017年11月29日,土豆,1.6
2017年11月30日,土豆,1.6
2017年12月1日,土豆,1.6
2017年12月2日,土豆,1.6
2017年12月3日,土豆,1.5
2017年12月4日,土豆,1.6
2017年12月5日,土豆,1.6
2017年12月6日,土豆,1.6
2017年12月7日,土豆,1.6
2017年12月8日,土豆,1.65
2017年12月9日,土豆,1.6
2017年12月10日,土豆,1.65
2017年12月11日,土豆,1.65
2017年12月12日,土豆,1.65
2017年12月13日,土豆,1.65
2017年12月14日,土豆,1.65
2017年12月15日,土豆,1.6
2017年12月16日,土豆,1.65
2017年12月17日,土豆,1.75
2017年12月18日,土豆,1.7
2017年12月19日,土豆,1.7
2017年12月20日,土豆,1.7
2017年12月21日,土豆,1.75
2017年12月22日,土豆,1.75
2017年12月23日,土豆,1.6
2017年12月24日,土豆,1.75
2017年12月25日,土豆,1.75
2017年12月26日,土豆,1.75
2017年12月27日,土豆,1.75
2017年12月28日,土豆,1.75
2017年12月29日,土豆,1.75
2017年12月30日,土豆,1.75
2017年12月31日,土豆,1.6
2018年1月1日,土豆,1.75
2018年1月2日,土豆,1.75
2018年1月3日,土豆,1.75
2018年1月4日,土豆,1.75
2018年1月5日,土豆,1.75
2018年1月6日,土豆,1.75
2018年1月7日,土豆,1.75
2018年1月8日,土豆,1.75
2018年1月9日,土豆,1.75
2018年1月10日,土豆,1.8
2018年1月11日,土豆,1.8
2018年1月12日,土豆,1.8
2018年1月13日,土豆,1.6
2018年1月14日,土豆,1.8
2018年1月15日,土豆,1.75
2018年1月16日,土豆,1.75
2018年1月17日,土豆,1.75
2018年1月18日,土豆,1.75
2018年1月19日,土豆,1.75
2018年1月20日,土豆,1.75
2018年1月21日,土豆,1.6
2018年1月22日,土豆,1.75
2018年1月23日,土豆,1.75
2018年1月24日,土豆,1.75
2018年1月25日,土豆,1.65
2018年1月26日,土豆,1.65
2018年1月27日,土豆,1.6
2018年1月28日,土豆,1.65
2018年1月29日,土豆,1.65
2018年1月30日,土豆,1.65
2018年1月31日,土豆,1.65
2018年2月1日,土豆,1.65
2018年2月2日,土豆,1.65
2018年2月3日,土豆,1.65
2018年2月4日,土豆,1.6
2018年2月5日,土豆,1.6
2018年2月6日,土豆,1.6
2018年2月7日,土豆,1.6
2018年2月8日,土豆,1.6
2018年2月9日,土豆,1.6
2018年2月10日,土豆,1.6
2018年2月11日,土豆,1.6
2018年2月12日,土豆,1.6
2018年2月13日,土豆,1.6
2018年2月14日,土豆,1.6
2018年2月15日,土豆,1.6
2018年2月16日,土豆,1.6
2018年2月17日,土豆,1.6
2018年2月18日,土豆,1.6
2018年2月19日,土豆,1.6
2018年2月20日,土豆,1.6
2018年2月21日,土豆,1.6
2018年2月22日,土豆,1.6
2018年2月23日,土豆,1.6
2018年2月24日,土豆,1.6
2018年2月25日,土豆,1.6
2018年2月26日,土豆,1.6
2018年2月27日,土豆,1.6
2018年2月28日,土豆,1.6
2018年3月1日,土豆,1.6
2018年3月2日,土豆,1.6
2018年3月3日,土豆,1.6
2018年3月4日,土豆,1.6
2018年3月5日,土豆,1.6
2018年3月6日,土豆,1.6
2018年3月7日,土豆,1.6
2018年3月8日,土豆,1.6
2018年3月9日,土豆,1.6
2018年3月10日,土豆,1.6
2018年3月11日,土豆,1.6
2018年3月12日,土豆,1.6
2018年3月13日,土豆,1.6
2018年3月14日,土豆,1.6
2018年3月15日,土豆,1.6
2018年3月16日,土豆,1.6
2018年3月17日,土豆,1.6
2018年3月18日,土豆,1.5
2018年3月19日,土豆,1.5
2018年3月20日,土豆,1.45
2018年3月21日,土豆,1.45
2018年3月22日,土豆,1.35
2018年3月23日,土豆,1.25
2018年3月24日,土豆,1.4
2018年3月25日,土豆,1.4
2018年3月26日,土豆,1.25
2018年3月27日,土豆,1.25
2018年3月28日,土豆,1.2
2018年3月29日,土豆,1.2
2018年3月30日,土豆,1.15
2018年3月31日,土豆,1.3
2018年4月1日,土豆,1.15
2018年4月2日,土豆,1.7
2018年4月3日,土豆,1.65
2018年4月4日,土豆,1.65
2018年4月5日,土豆,1.65
2018年4月6日,土豆,1.65
2018年4月7日,土豆,1.65
2018年4月8日,土豆,1.65
2018年4月9日,土豆,1.65
2018年4月10日,土豆,1.7
2018年4月11日,土豆,1.7
2018年4月12日,土豆,1.7
2018年4月13日,土豆,1.7
2018年4月14日,土豆,2.4
2018年4月15日,土豆,1.7
2018年4月16日,土豆,1.7
2018年4月17日,土豆,1.7
2018年4月18日,土豆,1.7
2018年4月19日,土豆,1.7
2018年4月20日,土豆,1.7
2018年4月21日,土豆,2.4
2018年4月22日,土豆,1.7
2018年4月23日,土豆,1.8
2018年4月24日,土豆,1.8
2018年4月25日,土豆,1.8
2018年4月26日,土豆,1.8
2018年4月27日,土豆,1.8
2018年4月28日,土豆,1.8
2018年4月29日,土豆,2.6
2018年4月30日,土豆,1.6
2018年5月1日,土豆,2.2
2018年5月2日,土豆,1.6
2018年5月3日,土豆,1
2018年5月4日,土豆,1.8
2018年5月5日,土豆,2.6
2018年5月6日,土豆,1
2018年5月7日,土豆,1.85
2018年5月8日,土豆,1.85
2018年5月9日,土豆,1.9
2018年5月10日,土豆,1.9
2018年5月11日,土豆,1.9
2018年5月12日,土豆,2.6
2018年5月13日,土豆,1.9
2018年5月14日,土豆,1.85
2018年5月15日,土豆,1.2
2018年5月16日,土豆,1.85
2018年5月17日,土豆,1.2
2018年5月18日,土豆,1.6
2018年5月19日,土豆,2
2018年5月20日,土豆,1.5
2018年5月21日,土豆,1.55
2018年5月22日,土豆,1.55
2018年5月23日,土豆,1.55
2018年5月24日,土豆,1.55
2018年5月25日,土豆,1.55
2018年5月26日,土豆,1.55
2018年5月27日,土豆,2
2018年5月28日,土豆,2.2
2018年5月29日,土豆,2.2
2018年5月30日,土豆,2.2
2018年5月31日,土豆,2.2
2018年6月1日,土豆,2.3
2018年6月2日,土豆,2.3
2018年6月3日,土豆,2.2
2018年6月4日,土豆,2.3
2018年6月5日,土豆,2.2
2018年6月6日,土豆,2.3
2018年6月7日,土豆,2.3
2018年6月8日,土豆,2.3
2018年6月9日,土豆,2.3
2018年6月10日,土豆,2.2
2018年6月11日,土豆,2.3
2018年6月12日,土豆,2.35
2018年6月13日,土豆,2.2
2018年6月14日,土豆,2.2
2018年6月15日,土豆,2.3
2018年6月16日,土豆,2.4
2018年6月17日,土豆,2.3
2018年6月18日,土豆,2.4
2018年6月19日,土豆,2.2
2018年6月20日,土豆,2.3
2018年6月21日,土豆,2.3
2018年6月22日,土豆,2.4
2018年6月23日,土豆,2.4
2018年6月24日,土豆,2.3
2018年6月25日,土豆,2.3
2018年6月26日,土豆,2.25
2018年6月27日,土豆,2.25
2018年6月28日,土豆,2.2
2018年6月29日,土豆,2.2
2018年6月30日,土豆,2.4
2018年7月1日,土豆,2.2
2018年7月2日,土豆,2.2
2018年7月3日,土豆,2.15
2018年7月4日,土豆,2.15
2018年7月5日,土豆,2
2018年7月6日,土豆,2
