日期,产品,价格
2017年9月11日,茄子,1.4
2017年9月12日,茄子,1.4
2017年9月13日,茄子,1.2
2017年9月14日,茄子,1.2
2017年9月15日,茄子,1.2
2017年9月17日,茄子,1.2
2017年9月18日,茄子,1.3
2017年9月19日,茄子,1.3
2017年9月20日,茄子,1.3
2017年9月21日,茄子,1.3
2017年9月22日,茄子,1.3
2017年9月24日,茄子,1.3
2017年9月25日,茄子,1.2
2017年9月26日,茄子,1.2
2017年9月27日,茄子,1.2
2017年9月28日,茄子,1.2
2017年9月29日,茄子,1
2017年9月30日,茄子,1
2017年10月1日,茄子,1
2017年10月2日,茄子,1.4
2017年10月4日,茄子,1.2
2017年10月5日,茄子,1.2
2017年10月8日,茄子,1.3
2017年10月9日,茄子,1.3
2017年10月10日,茄子,2.3
2017年10月11日,茄子,2.3
2017年10月12日,茄子,2.5
2017年10月15日,茄子,3
2017年10月16日,茄子,3
2017年10月17日,茄子,3
2017年10月18日,茄子,3.2
2017年10月19日,茄子,3.2
2017年10月20日,茄子,3.4
2017年10月21日,茄子,3.4
2017年10月23日,茄子,3.4
2017年10月24日,茄子,3.1
2017年10月25日,茄子,3.2
2017年10月26日,茄子,3
2017年10月27日,茄子,3.3
2017年10月29日,茄子,4.2
2017年10月30日,茄子,3.5
2017年10月31日,茄子,4
2017年11月1日,茄子,4
2017年11月2日,茄子,4
2017年11月3日,茄子,4
2017年11月5日,茄子,3.6
2017年11月6日,茄子,3.5
2017年11月7日,茄子,3.2
2017年11月8日,茄子,3.2
2017年11月9日,茄子,3.2
2017年11月10日,茄子,3
2017年11月11日,茄子,2.7
2017年11月12日,茄子,2.6
2017年11月13日,茄子,2.7
2017年11月14日,茄子,2.7
2017年11月15日,茄子,2.7
2017年11月16日,茄子,2.8
2017年11月17日,茄子,3
2017年11月19日,茄子,3
2017年11月20日,茄子,2.8
2017年11月21日,茄子,2.6
2017年11月22日,茄子,2.7
2017年11月23日,茄子,2.7
2017年11月26日,茄子,3.4
2017年11月27日,茄子,3.5
2017年11月28日,茄子,3.4
2017年11月29日,茄子,2.8
2017年11月30日,茄子,2.8
2017年12月1日,茄子,2.9
2017年12月2日,茄子,3
2017年12月4日,茄子,3
2017年12月5日,茄子,2.7
2017年12月6日,茄子,2.9
2017年12月7日,茄子,3
2017年12月8日,茄子,3.1
2017年12月10日,茄子,3.3
2017年12月11日,茄子,3.2
2017年12月12日,茄子,3.3
2017年12月13日,茄子,3.3
2017年12月14日,茄子,3.3
2017年12月16日,茄子,3.5
2017年12月17日,茄子,3.3
2017年12月18日,茄子,3
2017年12月19日,茄子,3
2017年12月20日,茄子,3.1
2017年12月21日,茄子,3.3
2017年12月22日,茄子,3.4
2017年12月24日,茄子,3.4
2017年12月25日,茄子,3.4
2017年12月26日,茄子,3.4
2017年12月27日,茄子,3.4
2017年12月28日,茄子,3.2
2017年12月29日,茄子,3.2
2017年12月30日,茄子,3.2
2018年1月1日,茄子,2.9
2018年1月2日,茄子,2.8
2018年1月3日,茄子,3
2018年1月4日,茄子,3.1
2018年1月5日,茄子,3.8
2018年1月6日,茄子,3.8
2018年1月7日,茄子,3.7
2018年1月8日,茄子,4.9
2018年1月9日,茄子,4
2018年1月10日,茄子,4
2018年1月11日,茄子,4
2018年1月12日,茄子,4.2
2018年1月14日,茄子,4.4
2018年1月15日,茄子,4.2
2018年1月16日,茄子,4.5
2018年1月17日,茄子,4.8
2018年1月18日,茄子,4.3
2018年1月19日,茄子,4.1
2018年1月20日,茄子,4.9
2018年1月22日,茄子,4.2
2018年1月23日,茄子,4.2
2018年1月24日,茄子,4.2
2018年1月25日,茄子,3
2018年1月26日,茄子,3.6
2018年1月28日,茄子,4.1
2018年1月29日,茄子,5
2018年1月30日,茄子,4.8
2018年1月31日,茄子,4.7
2018年2月1日,茄子,6
2018年2月2日,茄子,5.2
2018年2月3日,茄子,5.6
2018年2月4日,茄子,7.8
2018年2月5日,茄子,7.4
2018年2月6日,茄子,7.8
2018年2月7日,茄子,7.9
2018年2月8日,茄子,7.9
2018年2月9日,茄子,7.7
2018年2月11日,茄子,7
2018年2月12日,茄子,7
2018年2月13日,茄子,6.2
2018年2月14日,茄子,6.4
2018年2月15日,茄子,6.4
2018年2月22日,茄子,4.2
2018年2月23日,茄子,4.2
2018年2月24日,茄子,4.2
2018年2月25日,茄子,4.3
2018年2月26日,茄子,4.6
2018年2月27日,茄子,5
2018年2月28日,茄子,5
2018年3月1日,茄子,5.1
2018年3月2日,茄子,4.8
2018年3月4日,茄子,5
2018年3月5日,茄子,5.7
2018年3月6日,茄子,5.8
2018年3月7日,茄子,5.8
2018年3月8日,茄子,5.8
2018年3月9日,茄子,6.2
2018年3月11日,茄子,6.5
2018年3月12日,茄子,6.4
2018年3月13日,茄子,6.4
2018年3月14日,茄子,5.5
2018年3月15日,茄子,6
2018年3月16日,茄子,6
2018年3月17日,茄子,6
2018年3月18日,茄子,6
2018年3月19日,茄子,5.9
2018年3月20日,茄子,5.2
2018年3月21日,茄子,5.8
2018年3月22日,茄子,5.1
2018年3月23日,茄子,5.1
2018年3月26日,茄子,5.6
2018年3月27日,茄子,5.4
2018年3月28日,茄子,5.4
2018年3月29日,茄子,5.3
2018年3月30日,茄子,4.7
2018年4月1日,茄子,3.4
2018年4月2日,茄子,3.3
2018年4月3日,茄子,3.1
2018年4月4日,茄子,3.2
2018年4月5日,茄子,3.5
2018年4月6日,茄子,4.2
2018年4月7日,茄子,4.6
2018年4月8日,茄子,4.8
2018年4月9日,茄子,5
2018年4月10日,茄子,5.4
2018年4月11日,茄子,5.6
2018年4月12日,茄子,5.6
2018年4月13日,茄子,5.4
2018年4月15日,茄子,4.4
2018年4月16日,茄子,4
2018年4月17日,茄子,4.6
2018年4月18日,茄子,4.5
2018年4月19日,茄子,4.4
2018年4月20日,茄子,4.3
2018年4月22日,茄子,3.4
2018年4月23日,茄子,3.5
2018年4月24日,茄子,3.5
2018年4月25日,茄子,3.5
2018年4月26日,茄子,3.5
2018年4月27日,茄子,3.8
2018年4月28日,茄子,4.1
2018年4月30日,茄子,3.8
2018年5月2日,茄子,3.1
2018年5月3日,茄子,2.5
2018年5月4日,茄子,2.5
2018年5月6日,茄子,2.5
2018年5月7日,茄子,2.5
2018年5月8日,茄子,2.2
2018年5月9日,茄子,2.3
2018年5月10日,茄子,2.3
2018年5月11日,茄子,2.4
2018年5月13日,茄子,2.8
2018年5月14日,茄子,2.9
2018年5月15日,茄子,3
2018年5月16日,茄子,3.2
2018年5月17日,茄子,3.2
2018年5月18日,茄子,2.8
2018年5月20日,茄子,2.6
2018年5月21日,茄子,2.7
2018年5月22日,茄子,2.8
2018年5月23日,茄子,3.2
2018年5月24日,茄子,4
2018年5月25日,茄子,3.4
2018年5月26日,茄子,3.4
2018年5月28日,茄子,4
2018年5月29日,茄子,3.4
2018年5月30日,茄子,3.4
2018年5月31日,茄子,2.2
2018年6月1日,茄子,1.8
2018年6月2日,茄子,2.1
2018年6月4日,茄子,2
2018年6月6日,茄子,2.6
2018年6月7日,茄子,2.6
2018年6月8日,茄子,2.6
2018年6月9日,茄子,2.6
2018年6月11日,茄子,2.8
2018年6月12日,茄子,2.8
2018年6月13日,茄子,2.8
2018年6月14日,茄子,2.2
2018年6月15日,茄子,2.2
2018年6月17日,茄子,1.7
2018年6月19日,茄子,1.5
2018年6月20日,茄子,1.4
2018年6月21日,茄子,1.4
2018年6月22日,茄子,1
2018年6月24日,茄子,1
2018年6月25日,茄子,1
2018年6月26日,茄子,1.2
2018年6月27日,茄子,1.2
2018年6月28日,茄子,1.4
2018年6月29日,茄子,1.4
2018年7月1日,茄子,1.1
2018年7月2日,茄子,1.1
2018年7月3日,茄子,1.3
2018年7月4日,茄子,1.3
2018年7月5日,茄子,1
2018年7月6日,茄子,1
2018年7月8日,茄子,1
2018年7月9日,茄子,1
2018年7月10日,茄子,1
2018年7月11日,茄子,1
2018年7月12日,茄子,1.2
2018年7月13日,茄子,1.2
2018年7月14日,茄子,1.2
2018年7月15日,茄子,1.2
2018年7月16日,茄子,1.3
2018年7月17日,茄子,1.1
2018年7月18日,茄子,1.1
2018年7月19日,茄子,1.1
2018年7月20日,茄子,1.4
2018年7月21日,茄子,1.3
2018年7月23日,茄子,1.3
2018年7月24日,茄子,1.3
2018年7月25日,茄子,1.3
2018年7月26日,茄子,1.2
2018年7月27日,茄子,1.2
2018年7月29日,茄子,1.2
2018年7月30日,茄子,1
2018年7月31日,茄子,1
2018年8月1日,茄子,1
2018年8月2日,茄子,1
2018年8月3日,茄子,0.9
2018年8月5日,茄子,0.8
2018年8月6日,茄子,0.8
2018年8月7日,茄子,1
2018年8月8日,茄子,1
2018年8月9日,茄子,1
2018年8月10日,茄子,1
2018年8月13日,茄子,0.7
2018年8月14日,茄子,0.7
2018年8月15日,茄子,0.7
2018年8月16日,茄子,0.8
2018年8月17日,茄子,0.8
2018年8月19日,茄子,1
2018年8月20日,茄子,1
2018年8月21日,茄子,1
2018年8月22日,茄子,1
2018年8月23日,茄子,1
2018年8月24日,茄子,1
2018年8月25日,茄子,1.2
2018年8月26日,茄子,1.3
2018年8月27日,茄子,1.3
2018年8月28日,茄子,1.4
2018年8月29日,茄子,1.4
2018年8月30日,茄子,1.4
2018年8月31日,茄子,1.4
2018年9月2日,茄子,1.7
2018年9月3日,茄子,1.8
2018年9月4日,茄子,1.5
2018年9月5日,茄子,1.8
2018年9月6日,茄子,2.1
2018年9月7日,茄子,2.2
2018年9月9日,茄子,3
2018年9月10日,茄子,3.5
2018年9月11日,茄子,3.1
2018年9月12日,茄子,3.3
2018年9月13日,茄子,3
2018年9月14日,茄子,3
2018年9月15日,茄子,3
2018年9月17日,茄子,2.1
2018年9月18日,茄子,2.06
2018年9月19日,茄子,1.8
2018年9月20日,茄子,2.26
2018年9月21日,茄子,2.1
2018年9月22日,茄子,2.24
2018年9月23日,茄子,2.6
2018年9月25日,茄子,2.66
2018年9月26日,茄子,2.66
2018年9月27日,茄子,2.66
2018年9月28日,茄子,1.96
2018年9月29日,茄子,1.8
2018年9月30日,茄子,2
2018年10月1日,茄子,2
2018年10月2日,茄子,2.6
2018年10月4日,茄子,2.84
2018年10月5日,茄子,2.84
2018年10月6日,茄子,2.72
2018年10月8日,茄子,2
2018年10月9日,茄子,2
2018年10月10日,茄子,2
2018年10月11日,茄子,2
2018年10月12日,茄子,2.3
2018年10月14日,茄子,2.3
2018年10月15日,茄子,2.46
2018年10月16日,茄子,2.7
2018年10月17日,茄子,2.86
2018年10月18日,茄子,2.86
2018年10月19日,茄子,2.76
2018年10月21日,茄子,2.8
2018年10月22日,茄子,2.4
2018年10月23日,茄子,2.32
2018年10月24日,茄子,2.46
2018年10月25日,茄子,2.7
2018年10月26日,茄子,2.84
2018年10月28日,茄子,2.84
2018年10月29日,茄子,2.6
2018年10月30日,茄子,2.6
2018年10月31日,茄子,2.4
2018年11月1日,茄子,2.4
2018年11月2日,茄子,2.7
2018年11月4日,茄子,2.12
2018年11月5日,茄子,2.24
2018年11月6日,茄子,2.3
2018年11月7日,茄子,2.2
2018年11月8日,茄子,2.44
2018年11月9日,茄子,2.3
2018年11月11日,茄子,2.24
2018年11月12日,茄子,2.2
2018年11月13日,茄子,2.2
2018年11月14日,茄子,1.8
2018年11月15日,茄子,1.8
2018年11月16日,茄子,2
2018年11月18日,茄子,2.4
2018年11月19日,茄子,2.4
2018年11月20日,茄子,2.2
2018年11月21日,茄子,2
2018年11月22日,茄子,2
2018年11月24日,茄子,2
2018年11月25日,茄子,2.7
2018年11月26日,茄子,2
2018年11月27日,茄子,2.4
2018年11月28日,茄子,3
2018年11月29日,茄子,3
2018年11月30日,茄子,2.7
2018年12月1日,茄子,2.7
2018年12月2日,茄子,2.7
2018年12月3日,茄子,2.7
2018年12月4日,茄子,2.5
2018年12月5日,茄子,2
2018年12月7日,茄子,2.7
2018年12月9日,茄子,3.8
2018年12月10日,茄子,4.2
2018年12月11日,茄子,5.2
2018年12月12日,茄子,5.6
2018年12月13日,茄子,5.6
2018年12月14日,茄子,5.6
2018年12月15日,茄子,5.8
2018年12月16日,茄子,5.2
2018年12月17日,茄子,5.2
2018年12月18日,茄子,5.2
2018年12月19日,茄子,5.2
2018年12月20日,茄子,5.2
2018年12月21日,茄子,5.4
2018年12月22日,茄子,5.4
2018年12月23日,茄子,5.4
2018年12月24日,茄子,4.5
2018年12月25日,茄子,4.5
2018年12月26日,茄子,4.8
2018年12月27日,茄子,4.6
2018年12月28日,茄子,4.6
2018年12月29日,茄子,4.7
2018年12月31日,茄子,2.8
2019年1月1日,茄子,4.8
2019年1月2日,茄子,5.2
2019年1月4日,茄子,5.4
2019年1月5日,茄子,5.7
2019年1月7日,茄子,5.7
2019年1月8日,茄子,5.6
2019年1月9日,茄子,5.6
2019年1月10日,茄子,5.2
2019年1月11日,茄子,5.2
2019年1月14日,茄子,5.2
2019年1月15日,茄子,5
2019年1月16日,茄子,4.8
2019年1月17日,茄子,4.8
2019年1月18日,茄子,4.7
2019年1月20日,茄子,5.4
2019年1月21日,茄子,5.4
2019年1月22日,茄子,5.8
2019年1月23日,茄子,5.7
2019年1月24日,茄子,5.7
2019年1月26日,茄子,5.8
2019年1月28日,茄子,6
2019年1月30日,茄子,5.6
2019年1月31日,茄子,5.2
2019年2月2日,茄子,5
2019年2月11日,茄子,5.4
2019年2月12日,茄子,5
2019年2月13日,茄子,5
2019年2月14日,茄子,5.6
2019年2月15日,茄子,5.4
2019年2月18日,茄子,5.7
2019年2月19日,茄子,5.7
2019年2月20日,茄子,6
2019年2月21日,茄子,6.8
2019年2月22日,茄子,7.4
2019年2月24日,茄子,7.6
2019年2月25日,茄子,7.6
2019年2月26日,茄子,7.6
2019年2月27日,茄子,7.6
2019年2月28日,茄子,7.3
2019年3月1日,茄子,7.3
2019年3月4日,茄子,7
2019年3月5日,茄子,7.2
2019年3月6日,茄子,7.2
2019年3月7日,茄子,7.2
2019年3月8日,茄子,7.2
2019年3月10日,茄子,7.2
2019年3月11日,茄子,6
2019年3月12日,茄子,6
2019年3月13日,茄子,6
2019年3月14日,茄子,6
2019年3月15日,茄子,5.8
2019年3月17日,茄子,5.2
2019年3月18日,茄子,5.2
2019年3月19日,茄子,5.2
2019年3月20日,茄子,5.2
2019年3月21日,茄子,5.3
2019年3月22日,茄子,5.6
2019年3月24日,茄子,5.1
2019年3月25日,茄子,5.2
2019年3月26日,茄子,5.2
2019年3月27日,茄子,5.2
2019年3月29日,茄子,5.2
2019年3月30日,茄子,4.4
2019年4月1日,茄子,4.8
2019年4月2日,茄子,4.8
2019年4月3日,茄子,4.8
2019年4月4日,茄子,4.8
2019年4月5日,茄子,4.8
2019年4月7日,茄子,5
2019年4月8日,茄子,5
2019年4月9日,茄子,5
2019年4月10日,茄子,4.8
2019年4月11日,茄子,4.8
2019年4月12日,茄子,4.8
2019年4月15日,茄子,4.6
2019年4月16日,茄子,4.4
2019年4月17日,茄子,4.4
2019年4月18日,茄子,4
2019年4月19日,茄子,3.6
2019年4月22日,茄子,3
2019年4月23日,茄子,2.8
2019年4月24日,茄子,2.6
2019年4月25日,茄子,2.6
2019年4月26日,茄子,2.6
2019年4月28日,茄子,2.8
2019年4月29日,茄子,2.6
2019年4月30日,茄子,2.6
2019年5月1日,茄子,3
2019年5月2日,茄子,3
2019年5月5日,茄子,3.6
2019年5月6日,茄子,3.4
2019年5月7日,茄子,3.4
2019年5月8日,茄子,2.76
2019年5月9日,茄子,2.5
2019年5月10日,茄子,2.6
2019年5月13日,茄子,2.8
2019年5月14日,茄子,2.8
2019年5月15日,茄子,2.8
2019年5月16日,茄子,2.66
2019年5月17日,茄子,2.32
2019年5月19日,茄子,2.2
2019年5月20日,茄子,1.6
2019年5月21日,茄子,1.6
2019年5月22日,茄子,1.9
2019年5月23日,茄子,1.5
2019年5月24日,茄子,1.5
2019年5月26日,茄子,1.5
2019年5月27日,茄子,1.64
2019年5月28日,茄子,1.66
2019年5月31日,茄子,1.6
2019年6月2日,茄子,1.6
2019年6月3日,茄子,1.8
2019年6月4日,茄子,1.92
2019年6月5日,茄子,1.84
2019年6月6日,茄子,1.86
2019年6月9日,茄子,1.7
2019年6月10日,茄子,1.4
2019年6月11日,茄子,1.2
2019年6月12日,茄子,1.2
2019年6月14日,茄子,1.2
2019年6月16日,茄子,1.2
2019年6月17日,茄子,1.2
2019年6月18日,茄子,1.4
2019年6月21日,茄子,1.5
2019年6月23日,茄子,1.2
2019年6月24日,茄子,1.2
2019年6月25日,茄子,1.2
2019年6月26日,茄子,2.4
2019年6月27日,茄子,1.44
2019年6月28日,茄子,1.2
2019年6月29日,茄子,1.2
2019年6月30日,茄子,1.2
2019年7月1日,茄子,1.3
2019年7月2日,茄子,1.3
2019年7月3日,茄子,1.4
2019年7月4日,茄子,1.2
2019年7月5日,茄子,1.2
2019年7月6日,茄子,1.4
2019年7月7日,茄子,1.4
2019年7月8日,茄子,1.3
2019年7月9日,茄子,1.6
2019年7月10日,茄子,1.6
2019年7月11日,茄子,1.6
2019年7月12日,茄子,1.6
2019年7月13日,茄子,1.6
2019年7月15日,茄子,1.5
2019年7月16日,茄子,1.5
2019年7月17日,茄子,1.5
2019年7月18日,茄子,1.5
2019年7月19日,茄子,1.4
2019年7月20日,茄子,1.4
2019年7月21日,茄子,1.4
2019年7月22日,茄子,0.8
2019年7月23日,茄子,0.8
2019年7月24日,茄子,0.8
2019年7月25日,茄子,0.8
2019年7月26日,茄子,0.8
2019年7月27日,茄子,0.8
2019年7月28日,茄子,0.8
2019年7月29日,茄子,0.8
2019年7月30日,茄子,0.8
2019年7月31日,茄子,0.8
2019年8月2日,茄子,0.8
2019年8月3日,茄子,0.8
2019年8月4日,茄子,0.8
2019年8月5日,茄子,0.8
2019年8月6日,茄子,0.8
2019年8月8日,茄子,0.8
2019年8月9日,茄子,0.8
2019年8月11日,茄子,0.8
2019年8月12日,茄子,0.8
2019年8月13日,茄子,0.6
2019年8月14日,茄子,0.6
2019年8月15日,茄子,0.8
2019年8月16日,茄子,0.8
2019年8月17日,茄子,0.8
2019年8月18日,茄子,0.8
2019年8月19日,茄子,0.8
2019年8月20日,茄子,0.8
2019年8月21日,茄子,0.8
2019年8月22日,茄子,0.8
2019年8月23日,茄子,0.8
2019年8月24日,茄子,0.7
2019年8月25日,茄子,0.7
2019年8月27日,茄子,0.7
2019年8月28日,茄子,0.7
2019年8月30日,茄子,0.7
2019年8月31日,茄子,0.7
2019年9月1日,茄子,0.8
2019年9月2日,茄子,0.8
2019年9月3日,茄子,0.8
2019年9月4日,茄子,0.8
2019年9月5日,茄子,0.8
2019年9月6日,茄子,0.8
2019年9月8日,茄子,0.7
2019年9月9日,茄子,0.7
2019年9月10日,茄子,0.7
2019年9月11日,茄子,0.7
2019年9月12日,茄子,0.7
2019年9月14日,茄子,0.7
2019年9月15日,茄子,0.7
2019年9月16日,茄子,0.7
2019年9月17日,茄子,0.7
2019年9月18日,茄子,0.7
2019年9月19日,茄子,0.7
2019年9月20日,茄子,0.7
2019年9月22日,茄子,0.9
2019年9月23日,茄子,0.9
2019年9月24日,茄子,0.9
2019年9月25日,茄子,0.9
2019年9月26日,茄子,1
2019年9月27日,茄子,1
2019年9月28日,茄子,1
2019年9月29日,茄子,0.9
2019年9月30日,茄子,1
2019年10月2日,茄子,1.2
2019年10月3日,茄子,1
2019年10月4日,茄子,1
2019年10月6日,茄子,1
2019年10月7日,茄子,1
2019年10月8日,茄子,1.36
2019年10月9日,茄子,1
2019年10月10日,茄子,1
2019年10月11日,茄子,1.2
2019年10月12日,茄子,1.2
2019年10月13日,茄子,2.1
2019年10月15日,茄子,2
2019年10月16日,茄子,2
2019年10月17日,茄子,2.2
2019年10月18日,茄子,2.8
2019年10月19日,茄子,2.8
2019年10月21日,茄子,2.8
2019年10月22日,茄子,1.8
2019年10月24日,茄子,3.5
2019年10月25日,茄子,2.6
2019年10月27日,茄子,2.8
2019年10月28日,茄子,2.6
2019年10月29日,茄子,2.5
2019年10月30日,茄子,2.5
2019年10月31日,茄子,3
2019年11月1日,茄子,3
2019年11月5日,茄子,2.9
2019年11月6日,茄子,2.9
2019年11月7日,茄子,2.9
2019年11月8日,茄子,2.86
2019年11月10日,茄子,2.7
2019年11月11日,茄子,2.5
2019年11月12日,茄子,2.5
2019年11月13日,茄子,2.5
2019年11月14日,茄子,2.5
2019年11月15日,茄子,2.4
2019年11月19日,茄子,2.5
2019年11月20日,茄子,2.5
2019年11月22日,茄子,2.7
2019年11月24日,茄子,2.7
2019年11月25日,茄子,3
2019年11月26日,茄子,3.8
2021年11月26日,茄子,5.1
2021年11月27日,茄子,5.1
2021年11月28日,茄子,5.1
2021年11月29日,茄子,5.1
2021年11月30日,茄子,5.1
2021年12月1日,茄子,5.1
2021年12月2日,茄子,5.1
2021年12月3日,茄子,5.1
2021年12月4日,茄子,5.1
2021年12月6日,茄子,5.1
2021年12月7日,茄子,5.1
2021年12月8日,茄子,5.1
2021年12月9日,茄子,5.4
2021年12月10日,茄子,4.95
2021年12月12日,茄子,4.95
2021年12月13日,茄子,4.95
2021年12月14日,茄子,4.95
2021年12月16日,茄子,4.95
2021年12月17日,茄子,4.95
2021年12月18日,茄子,4.95
2021年12月19日,茄子,4.95
2021年12月20日,茄子,4.95
2021年12月21日,茄子,4.95
2021年12月22日,茄子,4.95
2021年12月23日,茄子,4.95
2021年12月25日,茄子,4.95
2021年12月26日,茄子,4.75
2021年12月27日,茄子,4.75
2021年12月28日,茄子,4.75
2021年12月29日,茄子,4.75
2021年12月30日,茄子,4.75
2021年12月31日,茄子,4.75
2022年1月1日,茄子,4.75
2022年1月2日,茄子,4.75
2022年1月3日,茄子,4.75
2022年1月4日,茄子,4.75
2022年1月5日,茄子,4.75
2022年1月6日,茄子,4.75
2022年1月7日,茄子,4.75
2022年1月8日,茄子,4.75
2022年1月9日,茄子,4.75
2022年1月10日,茄子,4.75
2022年1月11日,茄子,4.75
2022年1月12日,茄子,4.75
2022年1月13日,茄子,4.75
2022年1月14日,茄子,4.75
2022年1月15日,茄子,4.75
2022年1月16日,茄子,4.75
2022年1月17日,茄子,4.75
2022年1月18日,茄子,4.75
2022年1月20日,茄子,5.15
2022年1月21日,茄子,4.58
2022年1月22日,茄子,4
2022年1月24日,茄子,5
2022年1月25日,茄子,6
2022年1月26日,茄子,5.6
2022年1月27日,茄子,5.6
2022年1月28日,茄子,5.6
2022年1月29日,茄子,5.6
2022年2月8日,茄子,6
2022年2月9日,茄子,6
2022年2月10日,茄子,6
2022年2月11日,茄子,6
2022年2月12日,茄子,5
2022年2月15日,茄子,3.6
2022年2月16日,茄子,3.6
2022年2月17日,茄子,4
2022年2月18日,茄子,4
2022年2月19日,茄子,4
2022年2月20日,茄子,4
2022年2月21日,茄子,4
2022年2月22日,茄子,4.4
2022年2月23日,茄子,4
2022年2月24日,茄子,6
2022年2月25日,茄子,7
2022年2月26日,茄子,7
2022年2月27日,茄子,7
2022年2月28日,茄子,7
2022年3月1日,茄子,7
2022年3月2日,茄子,7
2022年3月3日,茄子,7
2022年3月4日,茄子,7
2022年3月5日,茄子,7
2022年3月6日,茄子,7
2022年3月7日,茄子,5
2022年3月8日,茄子,5
2022年3月9日,茄子,5
2022年3月10日,茄子,6
2022年3月11日,茄子,4.6
2022年3月13日,茄子,3.4
2022年3月14日,茄子,3.2
2022年3月15日,茄子,3
2022年3月16日,茄子,3
2022年3月17日,茄子,5.6
2022年3月18日,茄子,4.6
2022年3月20日,茄子,4.6
2022年3月22日,茄子,3.6
2022年3月23日,茄子,4
2022年3月24日,茄子,4
2022年3月25日,茄子,4.6
2022年3月29日,茄子,4.6
2022年3月30日,茄子,6
2022年3月31日,茄子,3
2022年4月1日,茄子,5
2022年4月6日,茄子,5
2022年4月7日,茄子,5
2022年4月8日,茄子,3.6
2022年4月9日,茄子,4
2022年4月10日,茄子,4.2
2022年4月11日,茄子,4
2022年4月12日,茄子,4
2022年4月13日,茄子,4
2022年4月14日,茄子,4
2022年4月15日,茄子,4
2022年4月16日,茄子,4
2022年4月17日,茄子,4
2022年4月18日,茄子,4
2022年4月19日,茄子,4
2022年4月20日,茄子,4
2022年4月21日,茄子,3
2022年4月22日,茄子,3.2
2022年4月23日,茄子,3.2
2022年4月24日,茄子,3.2
2022年4月26日,茄子,3
2022年4月27日,茄子,3
2022年4月28日,茄子,2.6
2022年4月29日,茄子,2.6
2022年4月30日,茄子,2.6
2022年5月1日,茄子,2.6
2022年5月2日,茄子,2.6
2022年5月3日,茄子,2.6
2022年5月4日,茄子,2.6
2022年5月5日,茄子,3
2022年5月6日,茄子,3
2022年5月7日,茄子,3.5
2022年5月8日,茄子,3.6
2022年5月9日,茄子,2.6
2022年5月10日,茄子,2.6
2022年5月11日,茄子,2
2022年5月12日,茄子,2
2022年5月13日,茄子,2.2
2022年5月14日,茄子,2.2
2022年5月15日,茄子,2.2
2022年5月17日,茄子,2.4
2022年5月18日,茄子,3
2022年5月19日,茄子,3
2022年5月20日,茄子,2.4
2022年5月21日,茄子,2.4
2022年5月22日,茄子,2.4
2022年5月23日,茄子,2.4
2022年5月24日,茄子,2
2022年5月25日,茄子,2
2022年5月26日,茄子,2
2022年5月27日,茄子,2
2022年5月28日,茄子,2
2022年5月29日,茄子,2
2022年5月30日,茄子,2
2022年5月31日,茄子,2
2022年6月1日,茄子,2
2022年6月2日,茄子,2
2022年6月3日,茄子,1.6
2022年6月4日,茄子,2.6
2022年6月5日,茄子,2.6
2022年6月6日,茄子,1.6
2022年6月7日,茄子,1
2022年6月8日,茄子,1.2
2022年6月9日,茄子,1.2
2022年6月10日,茄子,2.2
2022年6月11日,茄子,2.2
2022年6月12日,茄子,2.2
2022年6月13日,茄子,2
2022年6月14日,茄子,2
2022年6月15日,茄子,2.1
2022年6月16日,茄子,2.1
2022年6月17日,茄子,2.2
2022年6月18日,茄子,2.2
2022年6月19日,茄子,2.2
2022年6月20日,茄子,2.4
2022年6月21日,茄子,2.6
2022年6月22日,茄子,1.8
2022年6月23日,茄子,1.7
2022年6月24日,茄子,1.5
2022年6月25日,茄子,2.4
2022年6月26日,茄子,2
2022年6月27日,茄子,1.4
2022年6月28日,茄子,1.4
2022年6月29日,茄子,1.4
2022年6月30日,茄子,1.5
2022年7月1日,茄子,1.7
2022年7月2日,茄子,1.7
2022年7月3日,茄子,1.8
2022年7月5日,茄子,1.7
2022年7月6日,茄子,1.7
2022年7月7日,茄子,1.7
2022年7月8日,茄子,1.2
2022年7月9日,茄子,0.8
2022年7月10日,茄子,0.8
2022年7月11日,茄子,0.8
2022年7月12日,茄子,0.8
2022年7月13日,茄子,0.8
2022年7月14日,茄子,0.8
2022年7月15日,茄子,0.8
2022年7月16日,茄子,0.8
2022年7月17日,茄子,0.8
2022年7月18日,茄子,0.6
2022年7月19日,茄子,0.6
2022年7月20日,茄子,0.6
2022年7月21日,茄子,0.4
2022年7月22日,茄子,0.8
2022年7月23日,茄子,0.8
2022年7月24日,茄子,1
2022年7月25日,茄子,0.8
2022年7月26日,茄子,1
2022年7月28日,茄子,1
2022年7月29日,茄子,0.8
2022年7月30日,茄子,0.6
2022年7月31日,茄子,0.7
2022年8月1日,茄子,0.7
2022年8月2日,茄子,0.8
2022年8月3日,茄子,0.8
2022年8月4日,茄子,0.8
2022年8月5日,茄子,0.4
2022年8月6日,茄子,0.4
2022年8月7日,茄子,0.4
2022年8月8日,茄子,0.4
2022年8月9日,茄子,0.4
2022年8月10日,茄子,0.4
2022年8月12日,茄子,1
2022年8月13日,茄子,0.6
2022年8月14日,茄子,0.6
2022年8月15日,茄子,0.8
2022年8月16日,茄子,0.8
2022年8月17日,茄子,0.7
2022年8月18日,茄子,0.6
2022年8月19日,茄子,0.6
